,demand,hdd,t2m3,rh,t2m4,t2min,cdd,w10,q,mtpr,t2m,msdwswrf,t2max
2012-10-12,192116.1228280533,5.17413609413809,285.82142606179286,73.44655197159334,285.72178266858,279.3695752626811,0.0,3.878169939021914,5.809508311820711,5.0607632394834834e-05,283.6766734388852,196.79589454542833,287.82753042130895
2012-10-15,183823.89342732873,4.168691078574432,287.86177181450455,53.810975859333645,286.81557809429677,284.8084096778591,0.0076636052721585956,2.2317860864298082,6.7545204206047895,-3.613372469987857e-07,290.8808505899508,308.14026874722816,296.7078342853793
2012-10-16,186621.01766674113,2.46245919508405,290.6532074626207,40.47799872052899,289.53577078778454,287.3658122042599,0.099320873231902,2.75425285000041,6.291940858824689,9.570067661021213e-07,294.55745020766915,298.91953048942366,300.6300679637108
2012-10-17,183922.58764596804,1.6918473373226892,291.6842515001589,63.89256966781457,290.3935099435122,285.602488091323,0.00038573266971449584,2.298744922979221,7.546998173663595,2.8789915958394105e-06,289.6140850040547,290.49563601358864,293.8156839166004
2012-10-18,185671.99864977703,0.8563083318145089,291.4354587622729,70.72556274068542,291.2968852865117,285.36733038356493,0.008745270413986796,2.55965561459841,8.571538276326034,1.46753344524258e-06,290.13445652738534,238.57906545990437,293.94921548597955
2012-10-19,183100.40100653592,0.7661179169143569,291.01318698974177,57.017290101461015,291.8993349386219,287.1581861732713,0.02794570590653955,1.4296923925899019,8.446203915607397,2.409647103658835e-07,293.2906264331606,303.6043529291193,300.6598750053701
2012-10-22,182961.50031257214,1.6142205654876034,289.50589528311554,59.232698287330464,290.4521622498929,283.2631548366098,0.0,5.822509166774286,5.544203247025528,2.104935373817734e-05,286.2624723559638,258.72895463828786,290.2237890743136
2012-10-23,182584.12252212132,2.5580006868121767,287.8038485110026,60.252614171718335,288.84335733922086,281.8331885767475,5.049729113315033e-08,2.098203197544885,5.804902066886726,-6.594991789304652e-08,286.8554287427109,287.49829479487835,291.00026658360815
2012-10-24,183603.66862734107,2.7476740792015244,287.6228170899289,60.599223495016176,288.290506239541,283.89988556649126,0.0030953523067810485,2.779881529666025,7.130180742742672,-3.486952446536543e-07,289.75015795889317,330.58853762074517,296.1171561694531
2012-10-25,188076.91433001577,2.545396013964589,290.1083782312276,48.424064085510615,289.1469798792432,286.5147963963599,0.002990082588855885,1.7068518489706785,7.317089149428158,-1.3823765231801217e-07,293.719151933243,314.2955142152599,301.57108705162983
2012-10-26,176741.3003957795,1.889595486387381,290.8662596051481,58.26035390262909,289.8636368931733,283.9951162929706,0.0018972235337662898,2.203618131682509,6.729100685715152,2.224150995185584e-06,289.1290851208765,257.4172907610563,295.683905995073
2012-10-29,184452.5791515741,2.2264121785535527,288.60887237426135,66.05121965785125,288.7390065516562,285.55538120389474,8.062258489303651e-05,2.4980484370905285,7.767169557423843,8.690493980304605e-07,289.75917948348814,288.54052015270463,294.40982178811583
2012-10-30,186982.98521160166,1.8415028691707556,289.49911500090224,69.19513983096141,289.21283896039586,285.8843795242544,0.02298713598974442,1.7920355874831138,8.864111409787078,3.4324130589636576e-06,291.02440419091914,282.87074806300825,296.05659261244733
2012-10-31,190246.2060577797,1.2120927275027364,291.469397572932,57.801312532887756,290.5304742016728,287.5777120409405,0.07430970089879418,1.7537898847795488,8.702218976659605,1.0985454562141235e-06,293.6242267161003,297.7338190732504,299.7774368073344
2012-11-01,189965.90765622776,0.6676858341297458,292.5585365100379,43.411559997322016,291.85877455618333,285.46516831264,0.0154516644186377,3.552062373613858,6.265934519928772,2.3482775244115143e-06,293.02660036222477,246.5925843880088,302.2483609503138
2012-11-02,175738.360992863,0.9049897216840173,291.8099775246646,61.199060204058284,291.61365970905416,285.9122541258338,0.0,3.123236650938703,6.785546553358823,5.5982441874700045e-06,288.7787142679978,289.93137797694203,292.61393307092914
2012-11-05,194354.8815370734,1.1474461067105208,291.8647743003747,65.23906624339166,291.09333821550877,289.58169650609693,0.1659976687443261,2.475471404669692,10.625954738688666,1.4098983726316497e-07,294.88755483722986,292.86726365845516,300.1370540108778
2012-11-06,195807.53197895852,0.6087506374339196,293.8492551944223,68.5607616645373,292.58906591111423,290.7413642996741,0.12434984745170323,2.431902344453396,11.165016486040896,2.5830230245743805e-05,294.76163895702814,262.49221747303955,301.709772715191
2012-11-07,191013.9542815578,0.15253787230890709,294.259795396301,78.19833516537952,293.66947452468094,290.0285195191591,0.008448719598701793,1.9034927787279134,11.551626710545586,4.61179933245939e-05,293.1298151473806,175.3415032676344,296.6234587540643
2012-11-08,192947.4294918489,0.1473529274054832,293.57378151729154,77.6183562544162,293.9022973716622,289.3649171431053,0.0007734681471429913,1.4838606851633327,11.355389664467095,0.0001125705662689865,292.8294743109662,247.67272506243808,297.9729559739775
2012-11-09,184167.91365395515,0.3366861878887142,292.6234790139939,63.663172098966285,293.15810957071625,287.10327173321997,3.2461565986399286e-07,3.036921505825521,8.793200559448923,3.477065057427691e-05,291.91076606825237,276.644469670607,298.3327793605486
2012-11-12,184059.16017034586,1.5888936076086688,289.3920736968642,58.512955423976884,290.02183606204915,286.3156912844844,0.007319286650442873,1.8041426514792895,7.781814830117847,-3.546386242275735e-07,291.712673858197,348.90501877252467,297.34642524417524
2012-11-13,184330.10544284224,1.6362504074237785,290.17926389562973,68.74265096992154,289.61418175399666,287.254018151953,0.010406336167228206,2.9071846161285637,8.400485288224962,1.173052787502653e-05,290.2801710088164,281.0185106286542,294.72282492794335
2012-11-14,186284.91479102563,1.123391761215434,290.81897864822685,75.34894720644824,290.2504505877033,287.9157362609657,0.018368550002388646,2.490282831374446,9.348590595710448,1.840650158864263e-05,290.46369301005444,164.90555158491696,293.4370539097811
2012-11-15,190427.58421168316,0.559839332310166,291.2663489496498,67.27506406878157,291.378022141451,288.6695600146548,0.046811321461112845,1.6504537043194556,9.907566577571352,2.3333536313123755e-05,293.0548083446335,269.9961766244163,298.13721008845056
2012-11-16,180704.16469326787,1.0637742881206116,290.81416253718913,80.4812620850231,290.68074009815956,286.80305392105794,0.0140945045866854,2.902936734166917,9.157425761746536,8.718613958544193e-05,288.92359963477793,158.4023752529574,292.73317202304105
2012-11-19,181696.3973917338,1.5075681050357594,289.78360658925675,66.432949518948,289.5686786706351,286.2487374432173,1.311756626242714e-05,4.811704909953496,7.714185505306134,3.747154788604084e-05,289.53531287573037,271.65911780815,293.17729499630815
2012-11-20,182797.69201929128,1.3343343432416277,289.6861876591686,65.33886569553077,289.74765352268525,284.50109127819854,0.017984236032168203,1.9033553710610147,7.609036613241104,1.2269248353993147e-06,289.6394848367604,292.60924606174694,293.4463223817747
2012-11-21,186222.63268512103,1.0982413324458018,290.652174183597,61.79637414071791,290.4600542479638,287.52093611550436,0.012877601081663217,1.650467000610868,8.878602560898063,2.1831043095495225e-06,292.7813278508206,294.74341642985877,298.163495195228
2012-11-22,185766.27041342063,1.0985371539569895,290.8802044839313,68.01459200949432,290.54406380812605,286.3798132847737,0.016071735602024066,2.8056779599507355,8.290401578640328,1.36818704833731e-06,290.219418749516,262.9481331185739,293.455087983208
2012-11-23,180065.68623624137,0.7939704523847544,291.46927307818606,68.78922319555168,291.0119059743346,287.65590608447695,0.0359007418427515,1.947510100574103,9.01793065913444,1.2231141138342995e-06,291.40667474686813,262.6107680076058,294.7883181485971
2012-11-26,204870.13260193114,0.07654214595837,295.29749046959597,75.34992514943401,294.32487006966596,291.5291378768364,0.24456975564593586,1.8064380400869249,12.490698830527423,2.6233567230989783e-06,295.11015478709436,284.1522381607547,301.5167795885995
2012-11-27,197605.6261349073,0.014625372225860982,294.99934980284075,82.41992157242812,294.8274656790259,290.59657885619964,0.1020364334971337,2.219863201291578,12.356877099881064,7.55437816854124e-05,293.41705485607235,208.65551525236998,299.1877971731667
2012-11-28,197375.42793747917,0.016806537998656498,294.0529935012453,82.6706280156683,294.65743852527964,291.1557641409328,0.27489756244559965,1.8947290946183675,12.509469446916887,2.0092778709721546e-05,293.63137610255166,167.87780981290683,296.3680690984992
2012-11-29,213109.89905424905,0.016268849047943457,294.60257812057245,74.07736258743876,294.72955172473354,292.1682829760193,0.6878968202119803,2.673968248277019,13.501248010180547,1.438161730778735e-06,296.75890284163575,267.89198017175215,301.0828897276971
2012-11-30,223551.81054004896,0.01585761315367645,296.49487966183034,68.01523989417693,295.72550434826763,293.95511280717534,2.3846646748837133,1.9572693315276397,14.421813950999242,7.071167545529097e-06,299.09396487106994,297.680223745579,306.5507473427395
2012-12-03,191526.40798186016,0.08695586423762564,294.76111211245757,73.09945078602864,295.84440482560024,288.53310879815643,0.024876811185502747,1.466712653756829,10.600555765031904,1.333936940406845e-05,292.5635487657203,237.19824384852987,297.0956368055327
2012-12-04,188954.59674561067,0.28141585045102924,292.45393500422426,45.308664146249214,294.0252839231191,285.9944480062945,0.06167940735302319,3.4076740569089035,6.277226748587934,3.932972578648377e-06,291.81746377721345,376.6094129561378,298.18385194491424
2012-12-05,185485.6112826886,0.5969366185334224,291.51562499726,47.88686510111876,291.8819073162993,284.2388974353892,0.0002651803313895107,2.9960703288880914,5.851728511735466,4.3196046203018e-07,290.16548136928003,356.2338105212151,295.7528782822127
2012-12-06,188016.73265212023,0.6941906543246916,290.97026069722403,57.635730406444324,291.3686583481216,286.85336903950144,0.004437669042219864,1.9634554583478314,7.333213842269391,1.6774951001406888e-06,290.92744015129534,345.95864863711745,295.15632174204785
2012-12-07,184583.56189241886,0.7260187115769466,291.11777582043635,68.6765958489642,291.2927780828353,288.9322351343584,0.07082481224447389,2.1497527738115796,9.481012892719516,3.0603210755499442e-06,292.2599993919437,255.0897591742823,296.41480382538776
2012-12-10,187543.36690488513,0.4165811764953597,292.49415368347366,69.90002490064509,292.4356989740946,287.8611357251105,0.01483017020912441,5.282724660573827,8.640824670490405,2.007558428846708e-05,290.5038574882961,188.77298306373783,293.03289277982924
2012-12-11,187756.1076206808,0.42228441021302804,291.1966023050295,75.18906703485513,292.2962406966647,288.8353797037323,0.0653792263075336,3.5470526554074118,9.979598857494667,3.167489176571383e-05,291.7021796022896,212.3753078102593,294.5223476890528
2012-12-12,191848.59113028378,0.4531138980776632,291.6705346840427,66.28486235790628,291.59883120810196,287.14334743741364,0.13213380887883813,2.317228687930158,9.404215467746631,5.094512171230332e-06,292.80516165460966,313.06126342649503,296.77764793417174
2012-12-13,198869.36837169595,0.33281370612632677,292.9619685409766,61.89327755553785,292.3475240529924,289.3471075924104,0.2528781151501246,2.972304250288978,9.702713358497059,8.85079769694074e-08,294.37817250807905,359.68916866062415,299.1299171345525
2012-12-14,193730.8152642828,0.11684685020591425,294.19188102513283,64.99323204809771,293.56953985871763,291.3500607411012,0.2198479327321537,2.4816135748826627,10.982429210115889,3.4580857619715225e-06,295.3919288286607,259.3673162875133,301.0505297630358
2012-12-17,192346.1927434721,0.15828893974436334,294.432327608587,67.68322632291506,294.67230568532295,289.0451669015798,0.10954915278440959,1.9651077925846634,9.369763327312112,2.649918566715114e-06,292.01869560936274,254.25551524608704,295.8361037388786
2012-12-18,202489.27701926514,0.16337549137689944,294.48253975698094,65.8567459512455,294.6150625318669,290.6973109347953,0.16581169159218037,2.0623724319413186,11.068811300652778,3.5294845419518223e-06,295.16295493733963,338.9757594937659,300.1468756226634
2012-12-19,211349.38522382715,0.13300613172502096,294.9536401764183,64.62208758359175,295.28170854234776,293.4354529091072,1.090702866713614,3.110093640364404,12.59602716759006,5.735161194381795e-06,297.67888543528204,305.02500232892015,303.6215608914129
2012-12-20,202617.43315098132,0.1207017293357473,295.842203578126,61.59988481198616,294.88640491902606,290.29202774690697,0.12362316870547833,2.90088518267997,10.086607403314552,9.493023848827446e-06,294.6843857317497,281.550071348772,304.76978422402027
2013-01-07,216096.8443860868,0.0,297.7448078062295,59.04856737501956,297.4655470687668,293.4048664034337,1.334942440234701,2.7213698977496317,11.336649078057555,-6.010437832170318e-08,297.86337895204315,338.6819106990803,304.92535412602774
2013-01-08,243001.45589782303,4.420796163522593e-07,299.24509121091256,33.05043295466362,298.96123349117545,292.0219462220584,5.830613706100634,3.6152415578779213,8.530506386612654,9.208781273176644e-07,302.6101822266626,328.4390371658717,309.64076894760245
2013-01-09,193772.4927948333,0.027930318655580877,297.93048232714443,58.313576415433914,297.7632752889523,290.4264382588067,0.19658402545015227,3.1750756233913413,8.862197780254451,5.072375015461838e-06,293.3174809591471,296.06668605487664,296.76042326010935
2013-01-10,197397.25033823765,0.028084586147914613,296.95757476744234,65.65207713007293,297.1841083364561,291.5969210732451,0.19740954824603735,2.769455022992967,10.860754779166191,4.593278857575257e-06,294.944675542983,223.00440667672558,298.73833046460453
2013-01-11,222760.65375992723,0.028084586147914613,295.97628769018104,55.65741714948795,297.63484521957395,293.834486160215,2.8823909106808583,2.482282806632226,12.17011333387404,-2.408392982205508e-07,299.6663275450593,355.7040417196473,306.65898556750477
2013-01-14,186503.2811700466,0.20617576515900565,294.1039631522529,63.22996544144136,295.49463367468877,288.7344705491812,0.01983371919288361,4.0531834226320935,8.451923831352119,7.540220934671175e-06,291.62715442807905,242.46460901299085,294.96074755652705
2013-01-15,194234.51982708194,0.21109942787911526,292.6538374948013,64.06158253088395,293.9928603991117,289.1707463529715,0.08911500360183902,1.9096941613005176,9.706266245363306,2.8105095264058783e-07,293.65922044432614,277.451414774496,297.5419122347324
2013-01-16,209305.01506335934,0.21111714546034557,293.888391932094,64.70336481763205,293.5850566368446,291.4969182396606,0.42642492799760584,1.6194159896808875,11.572396669442854,9.533009376523705e-08,296.37839496132835,329.73541087296826,301.78274042004546
2013-01-17,228134.82191993287,0.12720167803244042,296.22749842219406,63.84781867169967,295.0774981059934,293.63674472472024,1.8868273053139164,2.3034645571545305,12.961983331169709,-2.764072276151531e-07,298.6444958086744,338.7244050487018,304.6360891435629
2013-01-18,240651.22040990912,0.004997101381030198,298.85944287162533,45.90412011823868,297.559462459102,292.7421411830005,4.753598070802618,2.757324486016452,11.237166028716823,1.04763203380618e-06,301.5550378724999,305.81139035594987,312.0139108598725
2013-01-21,209189.68537376222,0.0298970805460309,294.4570469399339,72.57656461257487,296.2316347278123,291.54472125172055,0.27040092613803374,2.6452001093941995,12.635904180284843,1.3179173394074622e-05,295.82942871428975,251.6914576624449,299.3347993844673
2013-01-22,212583.5299281857,0.03004045037288417,295.60396546670614,69.36154374271828,294.9867554912465,292.4581343054551,0.377336419439646,1.6953578887817675,12.694948382427537,1.7390570305544276e-05,296.5755414207412,286.7554750857719,303.57179622769803
2013-01-23,199229.57071986466,0.005035967529133334,295.70801026038407,71.1127040993878,295.3827277409263,291.999145710948,0.16108562492759057,4.034378205707647,11.548195327798027,1.2058623168233965e-05,294.7186877251308,212.3936549597116,298.0052395400998
2013-01-24,215214.67757420577,0.002029598077426692,295.92924338725805,73.98862948546711,295.9043685983729,292.8496693751706,0.40907104756792695,2.063737061059483,13.342756239133037,2.2933758192774198e-05,296.4930985290749,256.5421218433361,299.39901468490103
2013-01-25,215652.9852830414,0.002029097968363583,296.49838604600745,70.56989893928943,296.5177639135498,294.3189174914009,1.5681861604602594,3.433508994261072,14.316684953345591,1.565838620310774e-05,298.28299534668986,276.99294976868475,301.6424248886142
2013-01-29,200343.22958626738,0.014712043720503987,294.54138533745703,75.0183513607868,295.18555629554163,291.27130175045085,0.13179019467006348,2.7768742985601493,12.355597518934953,1.157333788883265e-05,294.6468057827803,219.20051890427192,298.8960639409708
2013-01-30,201547.34759285196,0.01666895577986248,294.61076519332096,73.98399720557234,294.67571361309956,291.68492471727046,0.048990785345087856,1.752278994785988,12.437180088516905,1.4252585480939138e-05,295.07837773333557,234.17017485206233,297.428463206816
2013-01-31,216798.90975605184,0.015382712241871793,295.5254653881376,70.41255382540554,295.1708581785137,292.15498975788455,0.5726726907604174,2.7212998278386253,13.299238455654782,1.8614422184349643e-06,296.85082770874743,315.61253885122215,301.58681675149825
2013-02-01,187012.52576636215,0.27071134558596294,294.12995066413265,81.32299061607411,294.2592468313621,287.0107227087546,0.013784507320329719,5.495136836593258,10.310238842479187,0.000270515548902158,290.46027215417286,179.8373062626531,296.30921579124487
2013-02-04,194734.7386325886,0.7132551932895377,291.5544205578027,69.98867631416546,291.28096217573597,289.01743470974134,0.03017280063288432,2.863827259913154,9.950539641251357,1.1267714610418256e-05,292.7498015921137,258.5569575368859,295.67501788116874
2013-02-05,198180.42670170916,0.45843050306101685,292.90773219417343,71.8217166203992,292.0842928581765,289.7982140178677,0.10381673974912266,1.9583683936590337,10.811969304262435,1.8509648937591636e-05,293.6735896620229,270.510455671974,296.28000908955573
2013-02-06,200369.7368693,0.08074314862786022,293.51524332593164,65.6257446219028,293.21136314750726,289.1485433894953,0.2565185822114064,2.68922900212369,10.110896034961844,2.9920742887585396e-06,294.12192757248533,298.5104435923785,297.79160412523885
2013-02-07,206184.65872132362,0.050468141714003295,294.44512102508526,63.61612210948653,294.0213773096956,290.4195469133024,0.3599723182015725,3.273164389063337,10.678550956376247,8.371737232093602e-07,295.5394602005418,334.13628098668494,299.73446109347253
2013-02-08,210327.15680756615,0.014780304416412628,295.56748902889274,64.38314019779432,295.09409527522934,291.6411218473657,0.6028281155648749,3.0526652377234385,11.894159150056597,1.194569219489102e-06,297.0406721346581,328.2089576494891,302.3322961304378
2013-02-11,195337.46351502885,0.07003575756586145,294.90954255076315,79.289694889269,295.4424059833346,290.5677673597162,0.055910498131768877,3.6405810532642446,11.560563697146089,4.796933387594275e-05,293.0065734981802,190.1082318304029,295.7044313339254
2013-02-12,193831.49645099844,0.10364978349422746,293.5593640271365,72.5116208109729,294.45560037948,290.20032118558225,0.1212202644560309,3.216438208014661,10.567359271161008,2.7233080058379114e-05,293.093458541023,208.11929635904488,295.9827270994879
2013-02-13,193767.19793407634,0.13968619354125164,293.0017583977618,70.11818168324108,293.39581292249835,289.6159698953187,0.10109191532035296,2.211761814105219,10.077314431041366,7.128771631507751e-06,292.904831823434,254.94016950350405,296.2500438069613
2013-02-14,199581.90733317938,0.1403678812061212,293.33617653097485,70.73171593430015,293.25385760506043,290.16501733050336,0.08707741781773765,2.1937461830782943,10.939943046496166,1.3271589323705979e-05,294.00982707905274,264.9880008133629,297.42771464020615
2013-02-15,191572.20898979573,0.09579089878194337,293.45668114503627,74.1407623976598,293.36595283815143,290.3187057244527,0.07804900906059618,2.394073705462941,11.06650347635535,2.387983956425776e-05,293.4549867399379,236.25467045232196,296.98782606769856
2013-02-18,202004.9104336803,0.06781109647002359,293.5882510928511,72.8922986956568,293.555018023674,289.9804738700962,0.11898830927620264,2.14835514228511,11.279540224696708,4.047720636391504e-05,293.9568269130251,266.75572251107,297.71710424801864
2013-02-19,207001.11887176527,0.05432987313918841,294.2276505545923,74.19934325604703,294.0048716207312,291.32039457485274,0.16152332076490822,1.9809773524697474,12.466287803979586,4.553178685666707e-05,295.2543921734197,256.58596005189133,299.0939294922217
2013-02-20,206417.71077281397,0.044587094051036454,294.7989488350982,76.57956567047981,294.4671311256918,291.95240751384785,0.1533810393260443,3.619030938874742,12.8068098052381,4.272735833431632e-05,295.1852296206325,235.63156303463532,298.1086602875079
2013-02-21,205369.86528913022,0.025662017195046502,295.16317216304253,74.23975951351169,294.8616741448331,291.79264183846846,0.09176573975552967,4.428178479714498,12.318232292543332,6.713178202321762e-05,295.0495240687342,197.34370829979568,297.1589355540804
2013-02-22,193816.03155491196,0.028121532858405292,294.8578526241971,76.75841492162556,294.957065985279,291.87824620233425,0.05381484665118873,6.083132736785228,12.214452335693034,0.00025684723005672935,294.33841676526487,148.63626550145398,296.04961197545396
2013-02-25,220600.14704787606,0.019146684433851913,296.30420525734604,78.75383732147147,295.81284843791786,293.6378022930361,0.6220387122738,3.2690435593609846,14.713187359075189,1.6823977676689882e-05,296.9643918184679,243.73455552953536,300.9956621883828
2013-02-26,211914.0664849658,0.006101419720557657,296.4478048068831,79.8334516862627,296.1406250442026,292.78350017057636,0.0756402612359464,3.6875665665420727,13.823174366335907,1.6717322367763027e-05,295.64953551282855,214.18408703904495,298.985412220201
2013-02-27,212069.11823513336,0.005208387224864534,296.0932525182788,79.4170687241713,296.2522924238084,292.1923713511808,0.036599053713359364,2.949977686127229,13.81803292332986,3.82120627383147e-05,295.66544309015086,211.1640276997766,299.2568417432255
2013-02-28,198834.01139583642,0.1398108763187013,294.54511001430177,83.77364740516381,295.15001387694565,290.2713667441124,0.004266391782944553,4.228134121425332,11.918828319986988,0.00035188912946686803,292.31997533656477,135.71629454332972,299.26284303311604
2013-03-01,183570.03505357858,0.35509814154653174,292.8506372735473,77.74289935893275,293.55044023221035,289.1651436124528,0.0,6.515318607258539,9.82522085040807,0.00017183316593187537,290.5661036485857,79.0489215192315,292.2197652235068
2013-03-04,196004.07975417384,0.42686313768500656,292.8317300944814,71.22351219357115,292.26540794309466,290.4271753291429,0.03577046950201945,3.288832714082714,10.761880352078837,1.188434203564863e-05,293.58350134713294,214.59258356364285,295.9518973468051
2013-03-05,199345.00114240503,0.23159900943859937,293.6293892769446,70.5975776057961,293.1302787239487,289.5427463907273,0.03696857206882085,2.720788163078961,10.978646015805753,2.1999483588234856e-06,294.0256166549776,233.3763500421741,296.77469456476143
2013-03-06,201361.77840156728,0.11791095208735031,293.923593805205,72.01421232133914,293.76244302281503,289.3156528479247,0.06793244233907028,2.6036366598669205,11.318916113474225,2.056396383508951e-06,294.16128420938054,261.2310702952493,297.95247992668703
2013-03-07,206532.20560482313,0.06453915120246127,294.274362612004,69.62030668393285,294.1017319235057,289.7585056938079,0.12046059949358046,2.3650040164437516,11.217356208537966,1.620648468891416e-06,294.6358148572072,279.9902716738893,298.67318477901625
2013-03-08,196689.84182389147,0.04204019337473379,294.4845783659918,71.48068778502619,294.3699229468246,290.5252226550578,0.1432918967297418,2.248042460498178,11.507817888806196,3.6585985736088013e-06,294.65625509490957,234.38990956324957,297.74034600599884
2013-03-11,205723.94522342106,0.014184565024267152,294.73449089965567,74.82549646095801,294.7150136478279,290.41861670645386,0.16656538717877384,1.9475764663463175,11.987950427396953,9.01304976058093e-06,294.56607119558964,217.9818847529412,297.80498186125976
2013-03-12,202943.4080972495,0.02073427695376015,294.47607805907575,73.74953861114989,294.47831449349974,288.7065189765438,0.1392404464795054,2.092339689664809,11.234831808030572,5.393797321930814e-06,293.7094552154559,232.30725845008408,297.561326565963
2013-03-13,202919.16524233363,0.022155382647248985,294.3125250794823,70.27908074902028,294.5225590203388,290.0717728164673,0.041075231087399036,1.7832603310661483,11.469658190345507,2.0429666326028713e-06,294.66165587296194,257.08154179755593,298.69872276788095
2013-03-14,199920.80570788073,0.03217284272732875,294.1251526094658,77.96948349457142,294.2354684432571,291.3509919027134,0.00862305942931527,3.143434696445158,12.241815864861906,2.3859656661441206e-05,294.003962921051,159.34948407067336,296.58971113465736
2013-03-15,191619.73355741857,0.047142336831527396,294.1106045403771,79.06689662134126,294.0103982964156,290.21012992535987,0.010178740361546652,1.5467500140032244,12.103173549409862,1.4513206255598197e-05,293.66579930844284,174.82683357673412,296.18811190367336
2013-03-18,189840.7323166125,0.7350083963772117,291.32598302751745,65.54197397952655,291.91101842474353,285.8741224311715,4.997557781488866e-05,2.1921002309111803,7.718842187690212,3.2379101893152677e-06,289.6180227174824,232.6189473781776,293.30149097936487
2013-03-19,189222.03072443928,0.8927132405700062,290.1186812934675,68.74287140107083,291.21416053511405,286.9886207809151,0.0006669268137946633,1.6489551970014908,8.70682181276606,8.135984146965059e-06,290.8783554597504,210.14998898846318,293.9323581266959
2013-03-20,191862.41715291023,0.9264300092851014,290.9557318686431,71.90077144161914,290.6816932140904,288.2792891877318,0.040940558140263955,2.9406577153545257,10.04425956060078,7.394499224052848e-06,292.37042821600784,219.0362174171704,295.30371470174606
2013-03-21,195387.57080708846,0.627607261225933,292.6419670793641,69.85555353041377,291.8860658079344,290.96122212310894,0.005942190495619748,4.39055430517139,11.35917305147553,3.7801612331175354e-05,294.676733178169,218.6125587459663,298.26960946941824
2013-03-22,197786.01091060616,0.3371610504010296,294.45413410694897,67.3895322726351,293.5602653133591,291.5847853107686,0.9585015223867763,3.187920227877958,12.204997943598407,3.226976896129408e-05,296.3148235859373,206.44620807928607,301.01489440181035
2013-03-25,207374.17246932536,0.26624702567397596,294.4251389423148,75.13764357147723,294.897645980079,290.2048157887116,0.010401779604776238,1.0638028300103821,12.119767884095907,4.624788070260791e-06,294.45819687824246,229.11149914474723,298.461359870804
2013-03-26,207642.16604156565,0.2090630008495758,294.542119249855,78.80844941752883,294.5445931260937,290.8183956852737,0.07615930536729919,2.3621807770220355,13.027614383633708,9.5923994777749e-07,294.9026048516581,200.11167889870313,298.9738455524261
2013-03-27,212451.4925097063,0.10631588703253494,295.16142139748,74.68437470873604,294.93743979044484,291.49307470397866,0.17023390042785347,3.101619409547028,13.283674317245117,4.060479078093262e-06,296.1230592299174,221.24114088459032,300.48728738296904
2013-03-28,194753.98122036856,0.20146447404770879,294.96955939802695,66.30515045497667,294.8418007228808,287.5147206646939,0.013341248195153725,2.4425274549260876,10.233415033696765,5.470893489793939e-05,293.88261621212,192.8129450435935,300.9107462859787
2013-04-02,189664.20700592647,0.6668150905856166,291.150331683631,69.28546675269016,291.32798519167414,288.26151842800766,0.0,2.0857068341269125,9.272195637839143,3.0639541326103655e-05,291.5201696630053,210.89359611951545,295.70972913768605
2013-04-03,188721.70658377727,0.9808894163717966,290.49628558362616,79.85474621650559,290.6819261553681,287.1832851468773,0.0,3.235644011566127,9.213349314634648,4.933285291384618e-05,289.27636402396644,84.53776632628126,291.33108230590034
2013-04-04,189799.87438379216,1.0623081468412992,290.25714201288827,81.64084749404678,290.3659198319074,287.7021782996771,1.563583829983083e-06,2.4343255454813617,9.750187493649698,7.196492355119548e-05,289.9744985179689,121.40506027357756,292.0183764230482
2013-04-05,182852.6699133943,1.0769835390751366,289.82210244889944,76.11166274974944,290.2467032718014,287.1593080545729,0.0001829301618568999,1.4667493653540968,9.200894935302385,1.2093296690534414e-05,290.2150375878231,152.24656290557803,293.5757988581447
2013-04-08,191358.79323986464,1.1302096581508523,289.86203051632424,76.22907229405904,289.9503658805768,287.10581030297766,5.21618210574339e-07,1.399292575087131,9.391806823940696,9.503293093451985e-06,290.38941857140867,185.20272327926412,294.6014601161758
2013-04-09,192128.53515494533,1.2434966715850488,289.8652250640655,81.9025942278729,289.76822676340885,285.7789234189906,5.833758343018607e-07,0.8969993189013084,9.532634906705395,3.987141954883059e-05,289.4864800726147,157.75316824066567,293.3685950244574
2013-04-10,192768.1226441801,1.1271034543930887,289.994500996451,75.58904097789625,289.9258024900781,285.4425879238068,3.6738585334603154e-07,1.4609890946243975,9.175967155255838,6.849798305756425e-06,290.10721379174424,195.78052484441525,294.7648616293938
2013-04-11,191859.4853411541,0.8906875600411077,290.40128660000335,69.9490176557818,290.39840441055827,287.6100839439641,1.422094656122701e-07,1.151823845393611,9.304419732154576,4.90218160895556e-06,291.6097709663177,202.11131309222105,296.5291195635327
2013-04-12,188085.57789790694,0.8174165936331086,290.9221085583811,74.1149730621752,290.56328108004004,286.6017315612234,5.835646080443988e-06,1.977581639242412,9.535632093269054,1.2111852265459264e-05,291.04894369570536,177.33095471624392,295.38568989907344
2013-04-15,194042.3615033011,0.43686701931689353,291.88633844548036,74.48947923505732,291.6770764230678,287.77434128958566,1.3985581464314705e-05,2.140694466519527,10.448872140506062,7.779898790148658e-05,292.1126329084571,154.86957097496833,298.15747277061035
2013-04-16,192521.15534610534,0.8078779536748906,291.12083703174545,82.72303806935165,291.14478602217446,286.4725126878829,0.0,2.5934777180307433,9.420480954275881,6.054162065784591e-05,288.9198160953273,125.55380058390257,291.91103335968296
